Long;Lat;Red;IR;Altitude;Speed;Temp;Depth;EC SH;EC DP;EC Ratio;Slope;Curve
-101,063795;39,387105;224,3;434,46;969,8;3,26;140,19;2,52;43,87;48,78;1,11;2,6421;0,1367
-101,0637783;39,387105;222,86;427,24;969,7;3,31;140,43;2,47;42,54;47,79;1,12;2,6593;0,1174
-101,0637616;39,387105;222,2;423,1;969,7;3,32;140,48;2,46;41,49;47,14;1,14;2,7186;0,0801
-101,063745;39,3871033;222,39;421,93;969,8;3,32;140,19;2,53;40,68;46,78;1,15;2,5932;0,0433
-101,0637283;39,3871017;222,21;418,82;969,8;3,35;140,13;2,62;40,39;46,81;1,16;2,4917;0,0123
-101,0637133;39,3871017;221,52;414,95;969,7;3,37;140,31;2,73;40,95;47,07;1,15;2,4572;-0,0057
-101,0636966;39,3871;221,98;418,34;969,8;3,26;139,82;2,73;42,09;47,84;1,14;2,2423;-0,0131
-101,0636816;39,3871;223,1;426,28;969,8;3,11;139,33;2,53;42,23;47,92;1,13;2,217;-0,0081
-101,0636666;39,3870983;224,5;433,65;969,8;3,1;138,89;2,4;41,91;47,07;1,12;2,1549;0,0108
-101,0636516;39,3871;224,24;431,2;969,9;3,07;139,81;2,33;41,73;46,6;1,12;2,3621;0,0393
-101,063635;39,3870983;223,35;423,42;969,9;2,7;140,65;2,17;41,21;46,73;1,13;2,2556;0,0718
-101,0636183;39,3870983;223,08;418,86;970;2,59;140,44;2,15;40,64;46,86;1,15;2,2878;0,0952
-101,0635983;39,3870983;225,16;433,47;970,1;3,7;137,92;2,28;42,15;46,76;1,11;2,3124;0,099
-101,0635766;39,3870983;225;430,2;970,1;4,02;137,69;2,29;46,63;50,61;1,09;2,3382;0,0772
-101,063555;39,3870983;224,33;434,06;970,1;4;137,15;2,38;49,27;56,27;1,14;2,3935;0,0449
-101,063535;39,3870983;224,82;437,87;970,2;4;137;2,58;48,93;55,64;1,14;2,5017;0,0141
-101,0635133;39,3870983;225,18;432,37;970,1;3,98;136,26;2,73;52;53,99;1,04;2,5255;-0,0141
-101,0634933;39,3870983;226;428,08;970,1;3,88;133,71;2,72;53,15;53,09;1;2,5688;-0,0274
-101,0634733;39,3870983;226,29;432,14;970,3;3,74;132,82;2,72;51,44;51,6;1;2,6657;-0,0209
-101,0634533;39,3870983;224,51;424,97;970,3;3,74;133,22;2,65;47,18;49,31;1,05;2,8017;-0,003
-101,063435;39,3870983;224,84;433,48;970,1;3,87;135,95;2,73;47,21;48,71;1,03;2,8561;0,0131
-101,0634149;39,3870983;227,23;447,23;970,1;3,98;137;2,74;47,23;49,03;1,04;2,8945;0,0222
-101,063395;39,3870983;224,45;429,22;970,1;3,98;137;2,78;46,67;47,92;1,03;2,8223;0,0197
-101,0633733;39,3870967;222,04;413,53;970,1;3,92;137;2,82;45,74;47,24;1,03;2,6505;0,0068
-101,0633516;39,3870983;224,58;430,45;970,2;3,91;137;2,84;45,8;46,69;1,02;2,9411;-0,0198
-101,0633283;39,3870967;226,02;431,23;970,3;4;137;2,84;46,28;46,94;1,01;2,74;-0,0507
-101,0633066;39,3870967;226,08;441,66;970,3;4,07;136,38;2,83;45,41;46,83;1,03;2,6872;-0,0689
-101,063285;39,3870967;223,42;424,94;970,3;4;133,27;2,84;44,19;47,12;1,07;2,6643;-0,0656
-101,063265;39,3870983;226,03;440,77;970,2;3,89;131,31;2,85;42,28;45,67;1,08;2,8523;-0,0482
-101,0632466;39,3870983;228;449,33;970,3;3,8;131,04;2,84;43,39;44,83;1,03;2,8439;-0,0313
-101,0632283;39,3871;226,95;438,66;970,3;3,78;132,23;2,84;43,84;45,41;1,04;2,9953;-0,0181
-101,06321;39,3871;225,76;435,12;970,2;3,92;135,68;2,85;44,35;47,37;1,07;2,8726;-0,0068
-101,06319;39,3871017;226,52;446,11;970,1;3,92;137;2,85;47,31;50,06;1,06;3,0186;0,0105
-101,0631683;39,3871017;225,54;442,11;970,1;3,93;137;2,86;47,28;49,99;1,06;3,0327;0,0378
-101,0631466;39,3871017;222,95;427,46;970,1;4,05;137;2,86;45,21;48,94;1,08;3,0811;0,0723
-101,0631266;39,3871017;223,65;432,12;970,2;4,02;136,62;2,86;47,13;48,53;1,03;3,1157;0,0903
-101,0631066;39,3871;224;427,57;970,3;3,99;135,39;2,85;48,42;48,46;1;2,8555;0,0839
-101,063085;39,3871;224,4;423,3;970,3;3,93;134,73;2,79;44,92;48,38;1,08;2,8071;0,0481
-101,0630633;39,3871017;227,22;432,85;970,4;3,97;133,12;2,74;42,95;46,92;1,09;3,0977;0,0176
-101,0630416;39,3871017;229,49;456,77;970,4;3,9;132,15;2,6;42,53;46,28;1,09;3,229;0,0203
-101,0630216;39,3871017;226,77;441,17;970,3;3,82;131,85;2,46;39,77;45,8;1,15;3,3056;0,0444
-101,063;39,3871017;225,14;434,09;970,3;3,82;132;2,3;38,53;46,36;1,2;3,3836;0,0661
-101,0629816;39,3871017;224,83;439,31;970,1;3,9;134,51;2,17;40,21;46,75;1,16;3,4587;0,0787
-101,0629616;39,3871017;224,02;430,8;969,9;3,98;136,64;2,26;39,76;47,16;1,19;3,5642;0,0924
-101,06294;39,3871;222,98;420,64;969,8;4;137;2,58;39,97;47,9;1,2;3,5096;0,1399
-101,06292;39,3871;222,19;421;969,7;4;136,65;2,83;41,37;47,8;1,16;3,5046;0,231
-101,0628966;39,3871;222,48;423,91;969,7;4,02;134,53;2,87;43,9;48,23;1,1;3,4401;0,3321
-101,062875;39,3871;224,17;435,13;969,7;4,05;134,85;2,87;43,19;48,4;1,12;3,5165;0,3437
-101,062855;39,3870983;223,55;421,73;969,8;3,96;134,48;2,87;46,27;49,18;1,06;3,5869;0,264
-101,062835;39,3870983;224,18;412,63;969,7;3,96;132,71;2,89;47,68;52,77;1,11;3,811;0,155
-101,062815;39,3870983;225,11;425,19;969,8;3,88;132,65;2,89;50,85;56,78;1,12;3,9254;0,0696
-101,062795;39,3870983;224,06;422,86;969,8;3,77;132,18;2,89;51,36;55,87;1,09;3,894;0,0258
-101,062775;39,3870983;224,94;427,97;969,7;3,92;132,89;2,9;49,07;51,76;1,05;3,88;0,0124
-101,062755;39,3870983;224,14;424,82;969,7;4,13;135,79;2,9;47,56;49,44;1,04;4,0297;0,0105
-101,0627333;39,3870983;225,75;439,94;969,7;4,1;135,3;2,9;46,14;47,56;1,03;4,2192;0,0131
-101,0627116;39,3870967;223,04;423,44;969,7;4;134,85;2,89;44,68;45,12;1,01;4,1896;0,0118
-101,06269;39,3870967;221,15;410,86;969,8;3,93;134,34;2,91;46,73;46,33;0,99;4,2029;0,0096
-101,06267;39,387095;225,14;433,18;969,9;3,99;134,8;2,89;48,8;47,12;0,97;4,1527;0,0059
-101,0626483;39,387095;224,9;427,83;969,9;4,05;135;2,73;51,48;47,8;0,93;4,2753;0,0021
-101,0626283;39,3870933;223,1;414,57;970;3,95;134,71;2,33;51,22;47,74;0,93;4,3054;-0,0028
-101,0626066;39,3870933;221,85;393,35;970,1;3,99;133,29;2,09;48,41;46,38;0,96;4,327;-0,0089
-101,0625866;39,3870933;223,3;408,19;969,9;3,94;132,7;1,98;48,52;45,65;0,94;4,314;-0,012
-101,062565;39,3870933;224,61;417,72;969,9;3,61;131,56;2,12;48,21;45,6;0,95;4,4836;-0,0092
-101,0625466;39,3870917;231,63;457,49;970;3,39;132,49;1,95;42,41;40,32;0,95;4,6912;-0,0032
-101,06253;39,3870917;241,88;521,66;970;3,26;134,08;1,74;26,64;28,8;1,08;4,9223;0,0048
-101,0664533;39,385105;234,13;464,1;970,7;2,65;99,35;2,86;34,96;30,21;0,86;2,161;-0,0066
-101,0664533;39,3851183;233,09;457,96;970,8;2,77;99,27;2,86;34,87;30,3;0,87;2,1637;-0,0066
-101,066455;39,3851317;231,24;446,48;970,7;2,9;99,16;2,86;34,75;30,41;0,87;2,1676;-0,0066
-101,066455;39,3851467;228,53;429,15;970,9;3,04;98,96;2,86;34,62;30,63;0,88;2,1731;-0,0066
-101,0664566;39,3851617;225,86;411,52;971,2;3,15;98,67;2,85;34,59;31,1;0,9;2,1791;-0,0064
-101,0664566;39,385175;224,11;399,37;971,2;3,21;98,37;2,85;34,77;31,84;0,92;2,187;-0,0064
-101,0664583;39,3851883;222,97;390,94;971,1;3,24;98,07;2,84;35,26;33;0,94;2,1969;-0,0063
-101,0664583;39,3852033;222,2;384,71;971,1;3,26;97,8;2,83;36,3;34,93;0,96;2,2104;-0,0062
-101,0664566;39,3852183;221,74;380,49;971,2;3,26;97,61;2,82;37,98;37,6;0,99;2,2267;-0,0061
-101,0664566;39,3852316;221,54;378,02;971,2;3,26;97,5;2,82;39,95;40,5;1,01;2,2461;-0,0058
-101,0664566;39,3852467;221,54;376,54;971;3,25;97,42;2,83;42,48;44,12;1,04;2,2692;-0,0056
-101,0664566;39,38526;221,69;376,09;971,1;3,24;97,4;2,83;44,62;47,22;1,06;2,2918;-0,0053
-101,0664566;39,385275;221,87;375,6;971;3,22;97,41;2,84;46,65;50,32;1,08;2,3194;-0,0049
-101,066455;39,3852883;221,94;374,62;970,9;3,19;97,42;2,85;47,98;52,61;1,1;2,3455;-0,0046
-101,066455;39,3853033;221,84;372,54;970,9;3,13;97,41;2,86;48,96;54,64;1,12;2,3702;-0,0039
-101,066455;39,3853167;221,68;370,71;970,8;3,05;97,43;2,86;49,47;56,06;1,13;2,3948;-0,0033
-101,066455;39,38533;221,56;369,57;970,8;2,95;97,55;2,86;49,73;57,18;1,15;2,4177;-0,0026
-101,066455;39,3853417;221,53;369,6;970,9;2,86;97,87;2,86;49,82;57,98;1,16;2,4361;-0,0019
-101,0664566;39,3851017;234,25;464,73;969,7;2,62;99,37;2,86;34,98;30,19;0,86;2,1612;-0,0065
-101,0664583;39,38518;223,62;395,83;970;3,22;98,25;2,84;34,92;32,22;0,92;2,1906;-0,0063
-101,0664583;39,385195;222,58;387,9;970,1;3,25;97,94;2,83;35,66;33,79;0,95;2,2026;-0,0062
-101,0664583;39,3852083;222,02;383,13;970,1;3,26;97,73;2,83;36,81;35,76;0,97;2,2156;-0,0062
-101,0664583;39,3852233;221,65;379,43;970,2;3,26;97,57;2,82;38,69;38,66;1;2,2348;-0,0059
-101,0664583;39,3852367;221,51;377,35;970,4;3,26;97,47;2,82;40,8;41,72;1,02;2,2535;-0,0057
-101,0664583;39,38525;221,56;376,35;970,6;3,25;97,42;2,83;43,03;44,9;1,04;2,2745;-0,0055
-101,0664583;39,3852634;221,73;375,99;970,7;3,24;97,4;2,83;45,12;47,96;1,06;2,2977;-0,0052
-101,0664583;39,3852767;221,89;375,51;970,9;3,22;97,41;2,84;46,85;50,65;1,08;2,3224;-0,0049
-101,0664583;39,38529;221,92;374,34;971;3,19;97,43;2,85;48,11;52,86;1,1;2,3481;-0,0044
-101,0664583;39,3853017;221,84;372,68;971,1;3,14;97,42;2,85;48,88;54,45;1,11;2,3661;-0,0039
-101,0664583;39,385315;221,69;370,84;971;3,06;97,43;2,86;49,43;55,91;1,13;2,3904;-0,0033
-101,0664583;39,3853283;221,56;369,6;970,9;2,96;97,54;2,86;49,71;57,06;1,15;2,4132;-0,0026
-101,0664583;39,3853417;221,52;369,56;971;2,86;97,89;2,86;49,82;57,98;1,16;2,4341;-0,0018
-101,0664583;39,385355;221,61;371,03;971;2,75;98,6;2,86;49,82;58,75;1,18;2,4522;-0,0009
-101,06646;39,3853683;221,77;373,63;971,1;2,64;99,7;2,86;49,72;59,28;1,19;2,4658;0,0002
-101,06646;39,3853817;221,92;376,31;971,2;2,56;100,99;2,86;49,51;59,43;1,2;2,4771;0,0013
-101,06646;39,3853917;221,95;377,63;971,3;2,54;101,96;2,86;49,25;59,2;1,2;2,4854;0,0023
-101,0664616;39,3854017;221,9;378,11;971,1;2,56;102,83;2,86;48,89;58,68;1,2;2,4877;0,0032
-101,0664616;39,3854017;221,9;378,11;971,1;2,56;102,83;2,86;48,89;58,68;1,2;2,4877;0,0032
-101,0664616;39,3854133;221,7;377,57;971,2;2,64;103,7;2,87;48,34;57,71;1,19;2,49;0,0043
-101,06646;39,3854267;221,43;376,7;971,2;2,81;104,5;2,88;47,51;56,21;1,18;2,4918;0,0055
-101,06646;39,3854417;221,28;377,32;971,2;3,07;105,15;2,89;46,35;54,2;1,17;2,4829;0,0069
-101,0664583;39,3854567;221,46;381,15;971,3;3,32;105,55;2,89;45,02;52,1;1,16;2,4787;0,0082
-101,0664583;39,3854717;221,94;387,16;971,3;3,51;105,78;2,89;43,71;50,16;1,15;2,4704;0,0094
-101,0664583;39,3854867;222,41;392,02;971,2;3,64;105,91;2,89;42,6;48,55;1,14;2,4614;0,0104
-101,0664566;39,3855033;222,68;393,74;971,2;3,71;105,97;2,88;41,75;47,21;1,13;2,4536;0,0113
-101,0664566;39,3855183;222,7;392,45;971,2;3,74;106;2,88;41,36;46,46;1,12;2,4458;0,0119
-101,066455;39,385535;222,53;389,45;971,2;3,76;106,03;2,88;41,24;45,96;1,11;2,4394;0,0122
-101,066455;39,38555;222,26;386,28;971,2;3,76;106,08;2,89;41,36;45,76;1,11;2,4324;0,0122
-101,066455;39,3855667;221,99;382,91;971,3;3,76;106,21;2,9;41,66;45,79;1,1;2,4266;0,0119
-101,066455;39,3855816;221,96;380,78;971,4;3,76;106,37;2,91;42,06;46;1,09;2,4194;0,0113
-101,066455;39,3855983;222,25;379,98;971,5;3,76;106,56;2,92;42,61;46,41;1,09;2,4152;0,0105
-101,066455;39,3856134;222,61;380,28;971,4;3,76;106,66;2,94;43,18;46,87;1,09;2,4131;0,0097
-101,0664533;39,38563;222,77;380,17;971,4;3,78;106,64;2,94;43,91;47,4;1,08;2,417;0,0085
-101,0664533;39,385645;222,5;378,57;971,5;3,79;106,55;2,95;44,6;47,82;1,07;2,4192;0,0074
-101,0664533;39,3856616;221,88;375,55;971,6;3,8;106,42;2,95;45,15;48,11;1,07;2,4222;0,0061
-101,0664533;39,3856767;221,29;372,79;971,7;3,8;106,32;2,95;45,23;48,23;1,07;2,4286;0,0048
-101,0664516;39,3856933;220,86;370,97;971,7;3,79;106,28;2,95;44,78;48,29;1,08;2,4391;0,0034
-101,0664516;39,38571;220,71;370,83;971,7;3,76;106,27;2,95;43,96;48,29;1,1;2,4531;0,0019
-101,0664516;39,3857267;220,63;371,56;971,7;3,72;106,3;2,95;43,22;48,18;1,11;2,4574;0,0008
-101,0664516;39,3857417;220,47;372,04;971,6;3,68;106,31;2,94;42,95;48,07;1,12;2,4664;-0,0001
-101,0664516;39,3857567;220,1;371,29;971,7;3,66;106,31;2,94;43,28;48,19;1,11;2,4773;-0,001
-101,0664516;39,3857717;219,44;368,37;971,6;3,64;106,29;2,93;44,2;48,74;1,1;2,4895;-0,0017
-101,0664516;39,3857867;218,58;363,56;971,7;3,64;106,27;2,92;45,41;49,68;1,09;2,5017;-0,0022
-101,0664516;39,3858017;217,76;358,3;971,8;3,66;106,26;2,91;46,45;50,69;1,09;2,5147;-0,0027
-101,0664516;39,3858167;217,25;354,38;971,9;3,7;106,26;2,89;46,94;51,36;1,09;2,5281;-0,0029
-101,0664533;39,3858317;217,11;352,53;971,9;3,75;106,25;2,88;46,81;51,41;1,1;2,5454;-0,0031
-101,0664516;39,3858483;217,22;352,01;971,8;3,8;106,25;2,88;46,18;50,75;1,1;2,5557;-0,0032
-101,0664516;39,3858633;217,4;352,06;971,9;3,84;106,25;2,88;45,45;49,82;1,1;2,5668;-0,0034
-101,0664516;39,38588;217,68;353,34;971,8;3,87;106,28;2,9;44,8;48,99;1,09;2,5789;-0,0036
-101,06645;39,385895;218,06;356,21;971,8;3,89;106,32;2,91;44,56;48,86;1,1;2,5884;-0,004
-101,06645;39,3859117;218,85;362,84;971,8;3,91;106,38;2,91;44,73;49,51;1,11;2,5944;-0,0045
-101,0664483;39,3859267;219,8;371,03;971,7;3,91;106,45;2,91;45,04;50,49;1,12;2,6019;-0,0052
-101,0664483;39,3859434;221,05;382,06;971,7;3,9;106,54;2,91;45,27;51,48;1,14;2,604;-0,006
-101,0664483;39,38596;222,29;393,25;971,7;3,89;106,63;2,9;45,19;51,96;1,15;2,6074;-0,0069
-101,0664466;39,385975;223,02;400,4;971,7;3,88;106,69;2,89;44,94;52;1,16;2,6024;-0,0078
-101,0664466;39,3859917;223,11;402,35;971,7;3,87;106,76;2,89;44,6;51,92;1,16;2,5834;-0,0086
-101,0664466;39,3860083;222,56;398,28;971,7;3,84;106,81;2,88;44,29;51,91;1,17;2,5641;-0,0095
-101,0664483;39,3860234;222,08;393,22;971,7;3,81;106,82;2,87;44,08;52,08;1,18;2,5328;-0,01
-101,06645;39,38604;221,92;389,22;971,7;3,78;106,82;2,85;43,9;52,47;1,2;2,4892;-0,0103
-101,06645;39,386055;222;387,1;971,5;3,75;106,84;2,81;43,72;52,84;1,21;2,4478;-0,0105
-101,0664533;39,3860717;221,88;384,2;971,6;3,69;106,95;2,75;43,44;52,97;1,22;2,3899;-0,0103
-101,066455;39,3860867;221,26;379,86;971,5;3,59;107,09;2,68;43,09;52,37;1,22;2,3326;-0,0099
-101,0664566;39,3861033;220,15;374,03;971,4;3,39;107,22;2,58;42,63;50,83;1,19;2,2656;-0,0092
-101,0664583;39,3861183;219,16;369,85;971,3;3,12;107,24;2,49;42,28;49,04;1,16;2,1884;-0,007
-101,06646;39,3861333;218,45;367,56;971,2;2,82;107,18;2,42;42,06;47,44;1,13;2,1117;-0,0052
-101,06646;39,386145;218,12;366,97;971,1;2,59;107,09;2,37;41,99;46,48;1,11;2,0506;-0,0036
-101,0664616;39,38615;218,03;367;971;2,5;107,05;2,36;41,98;46,15;1,1;2,0221;-0,0027
-101,066465;39,38511;224,96;414,17;967,6;3,02;112,72;2,73;39,27;29,45;0,75;2,1645;-0,0064
-101,066465;39,3851217;224,57;411,3;967,5;3,07;112,78;2,69;38,19;29,58;0,77;2,1671;-0,0064
-101,066465;39,385135;224,05;407,46;967,5;3,15;112,85;2,61;36,74;29,79;0,81;2,1709;-0,0064
-101,0664666;39,3851483;223,38;402,34;967,5;3,22;112,91;2,51;35,28;30,12;0,85;2,1762;-0,0063
-101,0664683;39,3851633;222,27;393,88;967,4;3,29;112,96;2,4;33,96;30,73;0,9;2,182;-0,0062
-101,0664683;39,3851767;220,9;383,6;967,4;3,34;112,98;2,35;33,35;31,59;0,95;2,1899;-0,0061
-101,06647;39,3851916;219,25;371,19;967,4;3,37;112,99;2,38;33,44;33,06;0,99;2,2011;-0,006
-101,06647;39,385205;218,01;361,59;967,4;3,38;113;2,48;34,19;34,99;1,02;2,2132;-0,0059
-101,06647;39,3852183;217,25;354,98;967,5;3,38;113;2,62;35,49;37,61;1,06;2,2274;-0,0058
-101,06647;39,3852333;216,96;350,94;967,5;3,38;113,01;2,77;37,56;41,28;1,1;2,2486;-0,0055
-101,06647;39,3852467;216,97;349,11;967,4;3,37;113,04;2,86;39,68;44,99;1,13;2,2685;-0,0053
-101,06647;39,3852617;217,09;348,1;967,5;3,36;113,12;2,92;42,01;49,09;1,17;2,2933;-0,005
-101,06647;39,3852767;217,17;347,78;967,5;3,36;113,25;2,95;44,01;52,6;1,2;2,3202;-0,0046
-101,06647;39,38529;217,25;348,08;967,6;3,35;113,4;2,96;45,51;55,05;1,21;2,3407;-0,004
-101,06647;39,3853033;217,41;348,88;967,6;3,35;113,56;2,96;46,95;56,92;1,21;2,3644;-0,0035
-101,0664683;39,3853167;217,7;349,96;967,7;3,36;113,66;2,96;48,36;58,29;1,21;2,3885;-0,003
-101,0664683;39,38533;218,12;351,2;967,7;3,37;113,66;2,96;49,72;59,28;1,19;2,4104;-0,0023
-101,0664683;39,385345;218,64;352,56;967,7;3,39;113,54;2,96;51,1;60,11;1,18;2,4323;-0,0014
-101,0664683;39,3853583;219,02;353,58;967,7;3,41;113,38;2,95;52,02;60,65;1,17;2,4488;-0,0004
-101,0664683;39,3853717;219,14;354,02;967,7;3,44;113,23;2,95;52,53;60,97;1,16;2,4621;0,0007
-101,0664683;39,3853867;218,9;353,71;967,8;3,47;113,12;2,94;52,51;60,86;1,16;2,473;0,002
-101,0664683;39,3854017;218,36;352,44;967,8;3,5;113,11;2,94;51,81;60,01;1,16;2,481;0,0034
-101,0664683;39,3854166;217,76;350,55;967,9;3,53;113,16;2,93;50,56;58,47;1,16;2,4832;0,0047
-101,0664666;39,3854317;217,29;348,28;967,9;3,56;113,21;2,93;48,91;56,46;1,15;2,4784;0,0062
-101,066465;39,3854466;217,04;346,35;967,8;3,59;113,22;2,92;47,1;54,36;1,15;2,475;0,0075
-101,066465;39,3854617;216,98;345,3;967,8;3,63;113,18;2,92;45,35;52,35;1,15;2,4678;0,0088
-101,066465;39,3854767;217,02;345,55;967,8;3,67;113,11;2,91;43,94;50,57;1,15;2,4588;0,0099
-101,066465;39,3854933;217,19;347,59;967,8;3,72;113,05;2,91;42,95;48,97;1,14;2,4488;0,0109
-101,066465;39,3855084;217,45;350,85;967,8;3,77;113,01;2,92;42,71;47,91;1,12;2,4394;0,0116
-101,066465;39,3855233;217,7;354,37;967,7;3,83;112,98;2,92;43,04;47,19;1,1;2,4326;0,0122
-101,066465;39,38554;217,75;356,7;967,8;3,89;112,94;2,92;44,09;46,67;1,06;2,4235;0,0123
-101,066465;39,3855567;217,35;355,45;967,7;3,93;112,88;2,9;46,11;46,44;1,01;2,4165;0,0122
-101,066465;39,3855733;216,62;351,04;967,8;3,94;112,82;2,87;48,8;46,5;0,95;2,4062;0,0117
-101,0664633;39,38559;215,82;345,61;967,7;3,94;112,79;2,82;51,56;46,91;0,91;2,4058;0,011
-101,066465;39,3856067;215,31;341,84;967,7;3,92;112,82;2,75;53,58;47,56;0,89;2,4;0,0101
-101,0664633;39,3856217;215,28;341,32;967,7;3,92;112,88;2,68;54,77;48,26;0,88;2,4022;0,0092
-101,0664633;39,3856384;215,72;344,01;967,8;3,91;112,93;2,61;55,52;49;0,88;2,4047;0,0079
-101,0664616;39,3856533;216,25;348,02;967,7;3,91;112,96;2,56;55,52;49,5;0,89;2,4094;0,0067
-101,0664616;39,38567;216,6;351,78;967,7;3,9;112,95;2,53;54,4;49,79;0,92;2,4148;0,0054
-101,0664616;39,385685;216,66;353,61;967,6;3,89;112,9;2,54;52,36;49,9;0,95;2,422;0,0041
-101,0664616;39,3857017;216,75;354,89;967,6;3,89;112,8;2,61;49,72;50,02;1,01;2,4317;0,0027
-101,0664616;39,3857167;217,11;356,48;967,7;3,89;112,67;2,69;47,69;50,18;1,05;2,4397;0,0015
-101,0664616;39,3857317;217,7;358,6;967,7;3,91;112,56;2,77;46,32;50,35;1,09;2,4479;0,0005
-101,0664616;39,3857483;218,32;360,5;967,7;3,93;112,48;2,84;45,61;50,55;1,11;2,4582;-0,0005
-101,0664616;39,385765;218,65;361,03;967,7;3,95;112,46;2,87;45,82;50,91;1,11;2,472;-0,0014
-101,0664616;39,38578;218,7;360,71;967,7;3,96;112,51;2,87;46,8;51,46;1,1;2,484;-0,002
-101,0664616;39,3857966;218,63;360,39;967,7;3,96;112,61;2,84;48,64;52,11;1,07;2,498;-0,0026
-101,0664616;39,3858133;218,54;360,69;967,7;3,96;112,78;2,8;51,07;52,51;1,03;2,5131;-0,0028
-101,0664616;39,3858283;218,44;361,08;967,6;3,97;112,98;2,74;53,21;52,44;0,99;2,527;-0,003
-101,0664616;39,385845;218,17;360,81;967,6;3,97;113,2;2,68;54,58;51,94;0,95;2,5416;-0,0031
-101,0664616;39,3858617;217,67;359,19;967,6;3,98;113,33;2,65;54,14;51,18;0,95;2,5538;-0,0033
-101,0664616;39,3858767;217,15;357,31;967,6;3,98;113,33;2,67;52,44;50,63;0,97;2,5646;-0,0035
-101,06646;39,3858934;216,78;356,02;967,5;3,97;113,24;2,72;50,35;50,58;1;2,574;-0,0039
-101,0664616;39,38591;216,92;356,89;967,5;3,95;113,13;2,79;49,13;51,21;1,04;2,58;-0,0043
-101,0664616;39,385925;217,33;358,69;967,5;3,94;113,06;2,83;48,87;52,04;1,06;2,5859;-0,005
-101,0664616;39,3859416;217,74;360,17;967,5;3,91;113,02;2,86;48,89;52,73;1,08;2,5885;-0,0057
-101,0664616;39,3859567;217,88;360,34;967,5;3,9;113,01;2,87;48,7;52,92;1,09;2,5879;-0,0065
-101,0664616;39,3859733;217,87;360,1;967,5;3,88;113,02;2,87;48,17;52,81;1,1;2,5879;-0,0074
-101,0664616;39,3859883;217,85;360,7;967,6;3,88;113,05;2,87;47,57;52,74;1,11;2,5695;-0,0081
-101,0664616;39,386005;217,87;362,7;967,6;3,88;113,13;2,87;46,97;53;1,13;2,551;-0,009
-101,06646;39,38602;217,86;365,05;967,6;3,88;113,23;2,87;46,67;53,53;1,15;2,5257;-0,0096
-101,06646;39,3860367;217,92;367,69;967,6;3,88;113,35;2,87;46,87;54,32;1,16;2,4855;-0,0099
-101,06646;39,3860533;218,09;369,68;967,7;3,89;113,42;2,85;47,71;55,05;1,15;2,4411;-0,0102
-101,06646;39,3860683;218,42;371,65;967,8;3,92;113,39;2,83;48,93;55,25;1,13;2,3937;-0,0102
-101,06646;39,386085;218,79;373,78;967,9;3,95;113,31;2,77;50,25;54,5;1,08;2,3335;-0,0098
-101,06646;39,3861017;219,02;376,09;967,9;3,97;113,22;2,71;50,6;52,6;1,04;2,269;-0,0092
-101,06646;39,3861183;219,23;378,81;967,9;3,96;113,16;2,67;49,4;50,04;1,01;2,1865;-0,0069
-101,06646;39,386135;219,35;380,79;967,8;3,94;113,14;2,68;46,86;47,53;1,01;2,1029;-0,005
-101,06646;39,38615;219,37;381,2;967,9;3,93;113,17;2,73;44,21;45,8;1,04;2,0239;-0,0028
-101,0664583;39,3861667;219,2;380,28;968;3,93;113,33;2,8;41,73;44,7;1,07;1,923;0
-101,0664583;39,3861833;218,93;379,18;968;3,94;113,62;2,86;40,18;44,43;1,11;1,8218;0,0033
-101,0664583;39,3862;218,82;379,84;968;3,96;114,03;2,89;39,47;44,67;1,13;1,7186;0,0068
-101,0664566;39,3862167;219,1;382,82;968,1;3,98;114,47;2,9;39,23;44,84;1,14;1,6193;0,0104
-101,0664566;39,3862333;219,65;386,71;968,1;3,98;114,78;2,91;39,16;44,59;1,14;1,5208;0,0139
-101,0664566;39,3862483;220,13;389,28;968,1;3,98;114,87;2,91;39;43,92;1,13;1,4323;0,017
-101,0664566;39,386265;220,65;391,32;968,1;3,98;114,64;2,9;38,69;42,84;1,11;1,3337;0,0204
-101,0664566;39,3862817;221,21;392,93;968,2;3,97;114,02;2,9;38,18;41,6;1,09;1,2452;0,0229
-101,0664566;39,3862983;222,09;396,66;968,2;3,96;113,06;2,89;37,45;40,42;1,08;1,1613;0,0245
-101,0664566;39,386315;223,23;402,97;968,2;3,96;111,99;2,87;36,59;39,33;1,07;1,0828;0,0255
-101,0664583;39,3863317;224,5;412,13;968,3;3,96;111,22;2,85;35,89;38,39;1,07;1,0147;0,0258
-101,0664583;39,3863467;225,5;421,08;968,4;3,96;111,11;2,83;35,58;37,72;1,06;0,9676;0,0251
-101,0664566;39,3863634;226,1;428,62;968,5;3,97;111,71;2,79;35,59;37,16;1,04;0,9237;0,0236
-101,0664566;39,38638;225,8;429,77;968,4;3,98;112,81;2,76;35,75;36,75;1,03;0,8852;0,022
-101,066455;39,386395;224,74;424,83;968,4;3,99;113,87;2,75;35,9;36,51;1,02;0,8549;0,0204
-101,066455;39,3864117;223,14;415,87;968,3;4;114,77;2,76;36,04;36,42;1,01;0,8281;0,0186
-101,066455;39,3864283;221,96;409,37;968,3;4;115,18;2,78;36,19;36,52;1,01;0,807;0,0167
-101,066455;39,3864433;221,85;409,04;968,3;4;115,13;2,78;36,3;36,72;1,01;0,7922;0,0152
