date,arable_field_evapotranspiration_mm,arable_canopy_evapotranspiration_mm,growing_degree_days,accumulated_growing_degree_days,ndvi,minimum_relative_humidity,relative_humidity_at_max_temp,relative_humidity_at_min_temp,shortwave_downwelling_radiation,max_temp,mean_temp,min_temp,max_dew_point_temp,precipitation,precipitation_hours,cumulative_precipitation,sea_level_pressure,vapor_pressure_deficit,crop_coefficient,dew_temp,crop_water_demand_mm_day,sun_duration,wind_speed,wind_direction_degrees,max_wind_speed,min_wind_speed,TrtID
2024-09-07T00:00:00Z,0.2,0.08,20,2561,0.38,34,34,88,22,87,69,54,56,0,0,4.41,1021,12,0.38,53,0,10.7,3,132,4,2,21
2024-09-08T00:00:00Z,0.21,0.08,18,2579,0.36,23,24,91,21,93,72,50,55,0,0,4.41,1017,16,0.35,51,0,10.5,3,152,4,1,21
2024-09-09T00:00:00Z,0.23,0.08,20,2599,0.34,18,18,80,22,99,77,55,54,0,0,4.41,1013,23,0.32,50,0,10.7,3,186,6,2,21
2024-09-10T00:00:00Z,0.21,0.07,20,2619,0.3,21,21,76,20,96,76,53,52,0,0,4.41,1011,22,0.27,49,0,10.3,3,168,4,1,21
2024-09-11T00:00:00Z,0.22,0.06,21,2640,0.28,18,18,58,22,93,75,56,45,0,0,4.41,1009,22,0.23,43,0,10.5,4,158,6,2,21
2024-09-12T00:00:00Z,0.2,0.05,23,2663,0.26,30,30,70,21,90,75,61,59,0,0,4.41,1006,17,0.21,53,0,10.6,6,154,8,4,21
2024-09-13T00:00:00Z,0.21,0.04,24,2687,0.25,31,31,74,21,93,76,62,59,0,0,4.41,1007,17,0.19,56,0,10.4,4,143,6,2,21
2024-09-14T00:00:00Z,0.17,0.03,23,2710,0.23,39,40,74,17,88,73,59,61,0,0,4.41,1013,13,0.16,57,0,10.2,3,110,5,2,21
2024-09-15T00:00:00Z,0.2,0.03,24,2733,0.22,23,26,86,20,98,78,62,61,0,0,4.41,1011,18,0.15,57,0,9.8,4,145,6,2,21
2024-09-16T00:00:00Z,0.18,0.03,25,2758,0.21,20,22,92,17,98,75,63,66,0.1,3,4.53,1011,15,0.14,58,0,8.8,4,153,5,2,21
2024-09-17T00:00:00Z,0.04,0,15,2773,0.21,47,47,94,3,83,68,63,64,0,0,4.53,1012,5,NA,62,NA,2.5,4,165,6,4,21
2024-06-04T00:00:00Z,0.15,0,22,103,0.09,35,37,80,15,82,75,61,59,0,4,0.04,1005,15,0,55,0,6.7,3,141,5,0,22
2024-06-05T00:00:00Z,0.26,0,19,122,0.09,22,22,93,29,92,73,53,62,0,0,0.05,1008,16,0,54,0,12.7,2,201,4,0,22
2024-06-06T00:00:00Z,0.26,0,22,144,0.09,28,28,75,31,86,71,58,57,0,1,0.06,1014,15,0,49,0,12.7,2,87,4,0,22
2024-06-07T00:00:00Z,0.25,0,23,167,0.09,28,28,71,26,98,75,60,67,0,2,0.08,1007,15,0,60,0,10.3,3,170,5,0,22
2024-06-08T00:00:00Z,0.22,0,21,189,0.1,49,49,89,27,81,71,61,65,0.2,4,0.25,1010,8,0,61,0,10.8,4,122,6,0,22
2024-06-09T00:00:00Z,0.2,0,17,206,0.1,48,48,97,25,77,66,58,58,0,0,0.25,1017,7,0,57,0,10.5,2,101,3,1,22
2024-06-10T00:00:00Z,0.25,0,18,224,0.11,35,38,92,30,82,68,54,56,0,1,0.27,1015,11,0,53,0,12.9,3,165,6,1,22
2024-06-11T00:00:00Z,0.27,0,22,246,0.11,35,36,91,30,89,74,58,61,0,0,0.27,1012,14,0,57,0,11.6,2,189,4,0,22
2024-06-12T00:00:00Z,0.31,0,25,271,0.11,14,15,86,31,100,81,64,63,0,0,0.27,1007,25,0,55,0,12.8,3,204,5,1,22
2024-06-13T00:00:00Z,0.28,0,24,295,0.11,18,18,71,28,100,82,62,65,0,0,0.27,1008,24,0,56,0,12.2,3,151,4,1,22
2024-06-14T00:00:00Z,0.21,0,25,320,0.14,36,39,77,22,87,74,65,64,0.1,1,0.34,1014,12,0.03,59,0,10.1,3,112,6,2,22
2024-06-15T00:00:00Z,0.26,0.01,24,344,0.14,25,26,86,28,96,76,63,62,0,0,0.34,1005,16,0.03,59,0,12.2,2,177,4,0,22
2024-06-16T00:00:00Z,0.3,0.01,25,370,0.14,27,28,68,30,99,83,65,66,0,0,0.34,1001,23,0.03,60,0,12.6,3,176,6,1,22
2024-06-17T00:00:00Z,0.26,0.01,29,398,0.17,32,34,85,26,96,83,71,69,0,0,0.34,996,19,0.07,65,0,11.8,6,168,9,4,22
2024-06-18T00:00:00Z,0.21,0.01,24,422,0.17,46,46,69,24,80,74,67,66,0,0,0.34,1003,11,0.07,60,0,11.8,5,118,8,3,22
2024-06-19T00:00:00Z,0.11,0.01,13,435,0.2,62,65,81,13,72,65,55,60,0.1,4,0.39,1020,6,0.12,54,0,9.2,3,85,5,2,22
2024-06-20T00:00:00Z,0.25,0.03,26,461,0.22,40,41,93,28,89,76,65,67,0.2,12,0.58,1018,12,0.15,63,0,12.5,4,160,7,2,22
2024-06-21T00:00:00Z,0.24,0.04,26,487,0.22,38,40,88,25,96,80,67,68,0.3,11,0.9,1011,17,0.15,64,0,12.1,5,181,8,3,22
2024-06-22T00:00:00Z,0.26,0.04,27,514,0.21,28,29,90,27,90,78,67,66,0,1,0.91,1011,16,0.14,60,0,11.8,3,247,5,1,22
2024-06-23T00:00:00Z,0.3,0.04,25,538,0.22,21,21,92,29,101,82,64,67,0,0,0.92,1010,23,0.14,59,0,12.7,3,178,5,1,22
2024-06-24T00:00:00Z,0.3,0.04,27,566,0.21,16,16,68,27,107,86,69,64,0,0,0.92,1005,29,0.14,58,0,11.3,2,177,4,2,22
2024-06-25T00:00:00Z,0.32,0.04,29,595,0.21,15,19,53,30,102,86,72,64,0,0,0.92,1006,29,0.13,57,0,12.7,2,195,4,0,22
2024-06-26T00:00:00Z,0.3,0.04,27,622,0.22,27,29,81,30,92,80,68,66,0,0,0.92,1012,20,0.15,57,0,12.7,3,63,5,2,22
2024-06-27T00:00:00Z,0.17,0.03,27,649,0.31,37,37,88,15,93,80,69,68,0.2,13,1.15,1005,16,0.28,64,0,9.3,4,159,6,2,22
2024-06-28T00:00:00Z,0.28,0.08,27,676,0.25,25,25,82,28,97,81,68,65,0.1,3,1.21,1001,20,0.19,60,0,11.8,2,180,5,2,22
2024-06-29T00:00:00Z,0.25,0.05,23,699,0.27,39,40,91,27,81,71,64,65,0.1,3,1.3,1017,11,0.23,56,0,11.4,3,90,5,1,22
2024-06-30T00:00:00Z,0.08,0.02,17,716,0.46,65,70,90,10,76,65,59,66,0.1,2,1.43,1022,4,0.5,59,0,9,4,117,5,2,22
2024-07-01T00:00:00Z,0.23,0.11,26,742,0.37,29,31,95,23,99,78,66,70,0.8,7,2.25,1008,12,0.37,67,1,10.1,3,167,8,2,22
2024-07-02T00:00:00Z,0.24,0.09,26,768,0.39,40,41,97,26,84,75,68,69,0,0,2.25,1008,9,0.4,65,0,11.8,2,145,4,0,22
2024-07-03T00:00:00Z,0.22,0.1,22,791,0.53,45,49,84,23,83,72,61,68,0.3,2,2.54,1012,8,0.6,63,0,9.7,3,166,6,2,22
2024-07-04T00:00:00Z,0.26,0.15,18,809,0.47,33,35,98,29,80,68,56,60,0,1,2.55,1016,9,0.51,54,0,11.9,3,165,4,1,22
2024-07-05T00:00:00Z,0.16,0.09,16,825,0.58,44,45,93,18,79,65,53,60,0.2,4,2.76,1020,7,0.68,55,0,11.4,2,248,4,1,22
2024-07-06T00:00:00Z,0.22,0.15,22,846,0.53,36,37,93,24,89,70,57,65,0.2,1,2.94,1012,8,0.6,59,0,11.6,3,170,6,1,22
2024-07-07T00:00:00Z,0.09,0.06,16,862,0.62,59,61,97,11,74,64,58,61,0.1,6,3.06,1016,3,0.73,59,0,9,2,232,4,1,22
2024-07-08T00:00:00Z,0.27,0.19,19,881,0.51,32,37,94,30,82,69,55,59,0,0,3.06,1017,11,0.57,54,0,12.4,2,194,3,1,22
2024-07-09T00:00:00Z,0.3,0.17,19,900,0.59,31,33,97,30,90,73,52,60,0,0,3.06,1014,15,0.69,55,0,12.6,2,180,3,0,22
2024-07-10T00:00:00Z,0.29,0.2,23,923,0.52,26,26,86,29,93,77,60,61,0,0,3.06,1014,18,0.58,57,0,12.4,2,140,3,1,22
2024-07-11T00:00:00Z,0.29,0.18,22,945,0.66,31,33,96,29,92,76,57,65,0,0,3.06,1014,16,0.79,59,0,12.5,2,88,4,0,22
2024-07-12T00:00:00Z,0.3,0.23,24,969,0.6,25,27,86,28,98,81,62,65,0,0,3.06,1011,22,0.7,59,0,12.4,3,136,4,2,22
2024-07-13T00:00:00Z,0.31,0.21,24,992,0.54,26,28,77,29,101,83,61,65,0,0,3.06,1010,24,0.61,58,0,12.6,2,157,3,1,22
2024-07-14T00:00:00Z,0.28,0.17,25,1017,0.55,27,31,91,28,99,80,63,68,0,0,3.06,1012,18,0.63,63,0,12.2,3,180,6,1,22
2024-07-15T00:00:00Z,0.31,0.19,26,1043,0.51,24,24,69,28,102,86,65,66,0,0,3.06,1008,28,0.57,58,0,12.4,2,149,4,0,22
2024-07-16T00:00:00Z,0.24,0.14,27,1070,0.66,40,42,78,23,90,78,68,67,0,1,3.07,1012,14,0.79,63,0,11.3,2,89,6,0,22
2024-07-17T00:00:00Z,0.23,0.18,23,1092,0.72,45,52,94,24,84,73,62,65,0,2,3.11,1019,9,0.88,62,0,10.8,2,135,4,0,22
2024-07-18T00:00:00Z,0.27,0.24,23,1115,0.72,42,44,97,29,88,74,60,64,0,0,3.11,1019,11,0.88,62,0,12.2,2,148,4,0,22
2024-07-19T00:00:00Z,0.2,0.17,24,1139,0.68,43,45,92,22,90,73,61,66,1.8,3,4.95,1016,9,0.82,63,2,9.6,3,177,4,0,22
2024-07-20T00:00:00Z,0.17,0.14,21,1160,0.76,56,57,91,18,81,70,61,67,0,1,4.99,1018,6,0.93,63,0,10.6,3,168,4,2,22
2024-07-21T00:00:00Z,0.2,0.19,19,1179,0.76,45,51,98,22,81,69,58,64,0,0,4.99,1020,8,0.94,60,0,11.5,2,129,3,0,22
2024-07-22T00:00:00Z,0.22,0.2,20,1199,0.77,45,50,97,23,82,70,57,64,0.1,3,5.05,1017,8,0.94,60,0,11.1,1,170,3,0,22
2024-07-23T00:00:00Z,0.24,0.23,21,1220,0.74,38,38,98,25,88,72,57,72,0,0,5.05,1017,11,0.91,60,0,11.8,1,193,2,0,22
2024-07-24T00:00:00Z,0.26,0.24,22,1242,0.79,32,42,95,26,92,76,58,66,0,0,5.05,1018,15,0.98,60,0,11.8,2,196,3,1,22
2024-07-25T00:00:00Z,0.27,0.26,22,1264,0.77,32,35,95,26,90,77,58,65,0,0,5.05,1018,16,0.96,58,0,11.8,3,174,4,1,22
2024-07-26T00:00:00Z,0.27,0.26,24,1289,0.76,35,36,81,28,91,78,63,61,0,0,5.05,1013,17,0.93,59,0,12,4,162,6,2,22
2024-07-27T00:00:00Z,0.26,0.24,27,1316,0.74,39,42,75,26,91,79,68,65,0,0,5.05,1008,16,0.91,62,0,11.8,5,163,6,4,22
2024-07-28T00:00:00Z,0.28,0.25,24,1340,0.71,32,32,90,29,97,79,63,67,0,0,5.05,1006,16,0.86,63,0,11.9,3,129,6,0,22
2024-07-29T00:00:00Z,0.28,0.24,25,1365,0.69,35,39,87,28,95,80,65,66,0,0,5.05,1007,17,0.83,63,0,12.2,2,102,4,1,22
2024-07-30T00:00:00Z,0.31,0.26,24,1389,0.66,17,22,92,29,103,82,62,66,0,0,5.05,1005,23,0.79,60,0,12.1,2,214,3,1,22
2024-07-31T00:00:00Z,0.28,0.23,25,1415,0.79,36,38,91,28,97,80,64,70,0,0,5.05,1008,16,0.98,64,0,11.9,2,169,5,1,22
2024-08-01T00:00:00Z,0.27,0.26,22,1437,0.76,32,34,97,27,94,77,59,67,0,0,5.05,1017,16,0.93,61,0,11.8,2,142,4,1,22
2024-08-02T00:00:00Z,0.28,0.26,24,1461,0.74,32,32,90,27,95,80,62,64,0,0,5.05,1019,19,0.9,61,0,11.8,2,169,4,1,22
2024-08-03T00:00:00Z,0.25,0.23,28,1489,0.73,32,33,71,24,95,81,71,63,0,0,5.05,1016,20,0.89,60,0,9.9,2,169,5,0,22
2024-08-04T00:00:00Z,0.29,0.26,22,1511,0.7,22,25,95,28,97,80,58,64,0,0,5.05,1013,21,0.84,58,0,12,3,198,5,2,22
2024-08-05T00:00:00Z,0.29,0.24,28,1539,0.67,21,23,62,26,104,86,70,64,0,0,5.05,1011,27,0.81,59,0,11.5,3,158,4,0,22
2024-08-06T00:00:00Z,0.13,0.11,23,1562,0.72,45,45,90,14,85,73,62,64,0,0,5.05,1018,10,0.88,61,0,10.7,3,68,4,2,22
2024-08-07T00:00:00Z,0.25,0.22,24,1586,0.73,42,43,90,26,91,76,63,67,0.1,3,5.1,1012,12,0.9,63,0,11.2,2,120,3,0,22
2024-08-08T00:00:00Z,0.14,0.13,19,1605,0.75,54,55,75,16,75,67,62,67,0.2,3,5.28,1020,5,0.92,59,0,10.3,3,49,5,2,22
2024-08-09T00:00:00Z,0.03,0.02,8,1613,0.76,71,75,92,3,62,58,55,56,0,3,5.31,1025,2,0.94,53,0,0.6,2,100,3,0,22
2024-08-10T00:00:00Z,0.07,0.06,11,1624,0.75,70,70,87,8,68,59,55,58,0,0,5.31,1023,3,0.92,54,0,8.6,2,159,3,1,22
2024-08-11T00:00:00Z,0.1,0.09,17,1642,0.75,67,67,97,12,77,65,58,65,0,1,5.32,1017,3,0.92,60,0,8,2,141,3,2,22
2024-08-12T00:00:00Z,0.1,0.09,17,1659,0.75,71,71,98,13,77,66,57,68,0.3,5,5.63,1017,3,0.92,63,0,11.5,2,112,4,1,22
2024-08-13T00:00:00Z,0.17,0.15,26,1684,0.77,64,64,96,19,84,74,67,71,0.1,2,5.69,1013,6,0.95,68,0,11,3,121,5,2,22
2024-08-14T00:00:00Z,0.2,0.19,25,1709,0.8,38,48,93,20,91,73,64,70,0,0,5.69,1011,8,0.99,64,0,10.2,2,245,4,0,22
2024-08-15T00:00:00Z,0.26,0.26,23,1732,0.79,34,37,86,27,86,74,60,60,0,1,5.7,1014,14,0.98,56,0,11.4,3,239,4,1,22
2024-08-16T00:00:00Z,0.23,0.23,23,1755,0.79,41,43,88,24,88,73,60,63,0.1,3,5.81,1015,12,0.98,60,0,10.7,2,142,4,1,22
2024-08-17T00:00:00Z,0.25,0.25,21,1776,0.78,40,40,96,26,95,77,57,69,0,0,5.81,1013,13,0.97,64,0,11,2,164,4,1,22
2024-08-18T00:00:00Z,0.22,0.21,27,1804,0.77,49,50,95,24,90,77,69,73,0,0,5.81,1013,9,0.96,68,0,10.8,3,97,5,2,22
2024-08-19T00:00:00Z,0.2,0.19,24,1828,0.77,53,55,91,22,85,74,63,67,0,0,5.81,1018,9,0.95,63,0,10.1,3,113,5,0,22
2024-08-20T00:00:00Z,0.23,0.21,24,1852,0.77,50,51,93,24,89,76,63,69,0,0,5.81,1017,10,0.95,65,0,10.2,3,159,4,2,22
2024-08-21T00:00:00Z,0.17,0.16,26,1878,0.77,55,56,93,17,87,75,65,69,0,0,5.81,1015,8,0.95,67,0,8.8,4,142,6,2,22
2024-08-22T00:00:00Z,0.22,0.21,26,1904,0.79,45,45,89,23,90,77,67,69,0.2,3,5.97,1013,11,0.97,65,0,10,3,140,5,2,22
2024-08-23T00:00:00Z,0.12,0.12,24,1928,0.75,64,64,93,14,83,71,64,70,0.2,4,6.18,1014,5,0.93,66,0,9.8,2,141,4,0,22
2024-08-24T00:00:00Z,0.26,0.24,26,1954,0.79,26,30,96,25,99,80,67,73,0,1,6.19,1010,15,0.98,66,0,10.2,2,169,4,0,22
2024-08-25T00:00:00Z,0.27,0.27,25,1979,0.76,19,23,88,26,101,83,63,71,0,1,6.21,1012,23,0.94,59,0,10.6,3,211,6,2,22
2024-08-26T00:00:00Z,0.24,0.23,26,2005,0.76,29,29,86,24,96,79,66,63,0.2,6,6.43,1017,17,0.93,61,0,9.6,3,199,6,1,22
2024-08-27T00:00:00Z,0.23,0.21,24,2028,0.77,45,47,94,24,89,75,62,66,0.1,3,6.53,1018,11,0.95,63,0,11.2,2,179,3,0,22
2024-08-28T00:00:00Z,0.25,0.24,24,2052,0.74,30,30,96,25,94,78,61,66,0,0,6.53,1013,17,0.91,60,0,10.9,3,172,5,1,22
2024-08-29T00:00:00Z,0.1,0.09,21,2074,0.72,56,57,91,10,82,73,61,68,0,1,6.54,1013,9,0.88,62,0,7.3,3,176,4,1,22
2024-08-30T00:00:00Z,0.22,0.2,18,2092,0.74,30,31,97,24,84,68,53,59,0,0,6.54,1022,10,0.9,54,0,10.5,2,187,3,1,22
2024-08-31T00:00:00Z,0.25,0.23,18,2110,0.73,25,27,95,25,90,70,48,58,0,0,6.54,1020,15,0.89,51,0,11.1,2,198,3,1,22
2024-09-01T00:00:00Z,0.24,0.21,18,2128,0.72,30,33,94,25,88,69,47,58,0,0,6.54,1022,14,0.87,52,0,11,2,146,4,1,22
2024-09-02T00:00:00Z,0.22,0.19,21,2149,0.71,34,36,85,24,85,70,58,58,0,0,6.54,1021,12,0.86,55,0,11,3,157,4,2,22
2024-09-03T00:00:00Z,0.23,0.2,21,2170,0.71,28,28,83,24,87,72,55,53,0,0,6.54,1017,16,0.87,51,0,11,4,173,5,2,22
2024-09-04T00:00:00Z,0.24,0.21,21,2191,0.72,25,26,79,24,90,74,57,55,0,0,6.54,1017,17,0.88,51,0,10.8,3,190,5,2,22
2024-09-05T00:00:00Z,0.1,0.09,16,2207,0.71,49,54,92,10,78,67,54,60,0,0,6.54,1024,8,0.86,55,0,9.5,3,232,4,2,22
2024-09-06T00:00:00Z,0.21,0.18,18,2225,0.72,28,28,97,23,88,65,45,59,0,0,6.54,1025,11,0.88,51,0,10.6,2,190,4,0,22
2024-09-07T00:00:00Z,0.2,0.18,19,2244,0.7,38,38,86,23,84,68,54,57,0,0,6.54,1020,11,0.85,53,0,10.7,3,132,4,2,22
2024-09-08T00:00:00Z,0.21,0.18,18,2262,0.69,26,26,89,22,91,71,50,55,0,0,6.54,1016,15,0.84,51,0,10.7,3,152,4,1,22
2024-09-09T00:00:00Z,0.24,0.2,21,2283,0.67,20,21,77,23,96,77,56,54,0,0,6.54,1011,22,0.81,50,0,10.5,3,186,6,2,22
2024-09-10T00:00:00Z,0.22,0.17,20,2302,0.65,22,23,76,21,94,75,53,52,0,0,6.54,1010,20,0.78,49,0,10.5,3,168,4,1,22
2024-09-11T00:00:00Z,0.23,0.18,21,2324,0.67,20,20,58,22,90,74,56,45,0,0,6.54,1008,21,0.81,43,0,10.5,4,158,6,2,22
2024-09-12T00:00:00Z,0.21,0.17,24,2347,0.65,32,32,69,22,88,74,61,58,0,2,6.57,1005,16,0.78,53,0,10.5,6,154,8,4,22
2024-09-13T00:00:00Z,0.21,0.16,24,2371,0.65,33,33,73,22,91,75,63,59,0,0,6.57,1006,16,0.77,56,0,10.3,4,143,6,2,22
2024-09-14T00:00:00Z,0.16,0.13,23,2394,0.61,42,42,75,17,86,72,59,62,0,0,6.57,1012,12,0.72,58,0,10,3,110,5,2,22
2024-09-15T00:00:00Z,0.21,0.15,24,2418,0.61,24,28,84,21,95,77,62,61,0,1,6.58,1010,17,0.72,57,0,10,4,145,6,2,22
2024-09-16T00:00:00Z,0.19,0.13,25,2443,0.6,22,25,88,19,95,75,64,65,0.1,3,6.72,1010,14,0.71,58,0,9,4,153,5,2,22
2024-09-17T00:00:00Z,0.03,0.02,15,2458,0.6,54,54,91,3,79,67,63,63,0,0,6.72,1011,4,NA,61,NA,2.4,4,165,6,4,22
2024-06-04T00:00:00Z,0.16,0,22,421,0.12,35,37,81,16,82,75,61,59,0,3,0.03,1006,15,0,55,0,6.9,3,141,5,0,26
2024-06-05T00:00:00Z,0.27,0,19,440,0.12,21,23,94,28,92,73,53,63,0,1,0.05,1009,16,0.01,54,0,12.8,2,201,4,0,26
2024-06-06T00:00:00Z,0.27,0,22,462,0.13,28,28,74,30,86,71,58,57,0,1,0.06,1014,15,0.01,49,0,12.8,2,87,4,0,26
2024-06-07T00:00:00Z,0.25,0,23,485,0.14,27,28,72,25,98,75,60,67,0.2,8,0.3,1008,14,0.04,60,0,10.2,3,170,5,0,26
2024-06-08T00:00:00Z,0.22,0.01,21,507,0.15,48,48,89,26,81,71,61,66,0.3,9,0.63,1011,8,0.05,61,0,10.6,4,122,6,0,26
2024-06-09T00:00:00Z,0.21,0.01,17,524,0.16,47,48,97,25,77,66,58,59,0,0,0.63,1018,7,0.05,57,0,10.5,2,101,3,1,26
2024-06-10T00:00:00Z,0.25,0.01,17,541,0.17,36,37,92,29,81,68,54,56,0.2,6,0.8,1015,11,0.08,53,0,13,3,165,6,1,26
2024-06-11T00:00:00Z,0.27,0.02,22,563,0.17,36,36,92,29,88,74,58,62,0,1,0.81,1012,14,0.08,58,0,11.8,2,189,4,0,26
2024-06-12T00:00:00Z,0.31,0.03,25,588,0.18,15,17,86,30,100,81,64,62,0.1,3,0.87,1008,25,0.09,55,0,12.8,3,204,5,1,26
2024-06-13T00:00:00Z,0.28,0.03,24,612,0.18,18,20,72,26,100,82,62,65,0,0,0.87,1009,24,0.09,56,0,12.2,3,151,4,1,26
2024-06-14T00:00:00Z,0.21,0.02,25,637,0.25,36,38,77,21,87,74,65,64,0.1,1,0.96,1014,12,0.19,59,0,10.1,3,112,6,2,26
2024-06-15T00:00:00Z,0.27,0.05,24,662,0.26,26,26,86,28,95,76,62,62,0,0,0.96,1006,16,0.2,59,0,12.3,2,177,4,0,26
2024-06-16T00:00:00Z,0.31,0.06,25,687,0.26,27,28,70,29,99,83,64,66,0,0,0.96,1001,23,0.2,61,0,12.8,3,176,6,1,26
2024-06-17T00:00:00Z,0.27,0.06,29,715,0.3,33,34,86,26,96,83,71,69,0,0,0.96,997,19,0.26,65,0,12.1,6,168,9,4,26
2024-06-18T00:00:00Z,0.23,0.06,23,738,0.31,46,46,69,24,80,74,67,66,0,0,0.96,1004,11,0.28,60,0,11.9,5,118,8,3,26
2024-06-19T00:00:00Z,0.12,0.04,13,752,0.47,64,66,81,13,71,64,55,60,0,1,0.97,1021,6,0.51,54,0,9.2,3,85,5,2,26
2024-06-20T00:00:00Z,0.27,0.14,26,777,0.46,40,41,93,27,88,76,65,67,0.3,14,1.26,1018,12,0.49,63,0,12.7,4,160,7,2,26
2024-06-21T00:00:00Z,0.26,0.13,26,803,0.46,38,43,88,25,95,80,67,69,0.5,13,1.73,1012,17,0.5,64,0,11.2,5,181,8,3,26
2024-06-22T00:00:00Z,0.27,0.13,27,830,0.44,29,30,91,27,90,78,67,66,0,1,1.74,1011,16,0.46,60,0,11.9,3,247,5,1,26
2024-06-23T00:00:00Z,0.32,0.15,25,855,0.46,21,21,86,29,101,82,64,67,0,2,1.77,1011,23,0.5,59,0,12.8,3,178,5,1,26
2024-06-24T00:00:00Z,0.32,0.16,27,882,0.46,17,17,68,27,105,86,69,64,0,0,1.77,1006,29,0.5,58,0,11.1,2,177,4,2,26
2024-06-25T00:00:00Z,0.35,0.18,29,911,0.6,17,20,55,30,99,85,71,64,0,0,1.77,1006,27,0.71,57,0,12.7,2,195,4,0,26
2024-06-26T00:00:00Z,0.32,0.22,27,938,0.59,28,31,82,30,91,80,68,67,0,0,1.77,1013,19,0.68,57,0,12.7,3,63,5,2,26
2024-06-27T00:00:00Z,0.18,0.12,27,965,0.63,36,36,89,15,94,80,69,68,0.2,12,1.99,1006,16,0.75,64,0,9.3,4,159,6,2,26
2024-06-28T00:00:00Z,0.3,0.22,27,992,0.59,27,27,84,29,95,80,68,65,0.1,3,2.04,1002,19,0.69,60,0,11.8,2,180,5,2,26
2024-06-29T00:00:00Z,0.26,0.18,22,1014,0.62,42,42,91,28,81,71,64,65,0.1,2,2.11,1018,11,0.73,57,0,11.8,3,90,5,1,26
2024-06-30T00:00:00Z,0.09,0.07,18,1032,0.71,65,70,90,10,76,65,59,66,0.1,1,2.21,1023,4,0.87,59,0,9,4,117,5,2,26
2024-07-01T00:00:00Z,0.24,0.21,26,1058,0.73,29,31,96,23,99,78,66,70,0.6,8,2.8,1009,12,0.88,67,0,10,3,167,8,2,26
2024-07-02T00:00:00Z,0.25,0.22,26,1084,0.73,42,42,97,26,84,75,68,69,0,0,2.8,1009,9,0.89,65,0,11.9,2,145,4,0,26
2024-07-03T00:00:00Z,0.23,0.2,23,1107,0.72,43,50,86,23,85,73,61,68,0.3,4,3.12,1013,8,0.88,63,0,9.8,3,166,6,2,26
2024-07-04T00:00:00Z,0.26,0.23,18,1125,0.73,34,36,99,29,80,68,56,61,0,1,3.13,1017,9,0.88,55,0,12.2,3,165,4,1,26
2024-07-05T00:00:00Z,0.16,0.15,16,1141,0.76,45,46,94,18,79,65,53,61,0.3,4,3.38,1020,7,0.94,55,0,11.6,2,248,4,1,26
2024-07-06T00:00:00Z,0.23,0.21,22,1162,0.73,35,35,93,24,90,70,57,65,0.2,1,3.57,1013,9,0.89,60,0,11.7,3,170,6,1,26
2024-07-07T00:00:00Z,0.1,0.09,16,1178,0.76,59,60,98,11,74,64,57,61,0.1,7,3.71,1017,3,0.94,59,0,9.1,2,232,4,1,26
2024-07-08T00:00:00Z,0.27,0.25,18,1196,0.77,35,38,95,30,82,69,55,59,0,0,3.71,1018,10,0.95,55,0,12.7,2,194,3,1,26
2024-07-09T00:00:00Z,0.3,0.28,19,1215,0.78,31,31,98,30,89,73,52,60,0,0,3.71,1015,15,0.97,55,0,12.6,2,180,3,0,26
2024-07-10T00:00:00Z,0.29,0.28,23,1238,0.77,30,30,87,29,91,77,60,62,0,0,3.71,1015,17,0.94,57,0,12.4,2,140,3,1,26
2024-07-11T00:00:00Z,0.29,0.28,22,1259,0.8,32,35,98,29,92,76,57,66,0,0,3.71,1015,15,1,60,0,12.5,2,88,4,0,26
2024-07-12T00:00:00Z,0.31,0.3,24,1283,0.8,26,27,89,28,97,81,61,65,0,0,3.71,1012,22,0.99,59,0,12.5,3,136,4,2,26
2024-07-13T00:00:00Z,0.31,0.31,24,1307,0.8,28,29,78,29,99,82,61,65,0,0,3.71,1011,23,0.99,59,0,12.6,2,157,3,1,26
2024-07-14T00:00:00Z,0.29,0.29,25,1331,0.81,27,29,93,28,99,80,63,67,0.1,7,3.83,1013,18,1,63,0,12.2,3,180,6,1,26
2024-07-15T00:00:00Z,0.32,0.32,25,1356,0.78,26,28,73,28,100,86,64,66,0,1,3.84,1009,27,0.97,59,0,12.5,2,149,4,0,26
2024-07-16T00:00:00Z,0.24,0.23,27,1383,0.78,41,43,79,23,91,79,67,67,0,1,3.85,1012,14,0.97,64,0,11.2,2,89,6,0,26
2024-07-17T00:00:00Z,0.22,0.22,24,1407,0.78,43,47,95,23,86,73,61,66,0.1,2,3.9,1019,10,0.97,62,0,10.8,2,135,4,0,26
2024-07-18T00:00:00Z,0.27,0.26,23,1430,0.78,37,39,98,28,90,75,60,64,0,0,3.9,1020,12,0.97,61,0,12.2,2,148,4,0,26
2024-07-19T00:00:00Z,0.2,0.19,24,1453,0.77,40,41,92,21,92,74,61,65,2,3,5.92,1017,10,0.95,63,2,9.6,3,177,4,0,26
2024-07-20T00:00:00Z,0.18,0.17,22,1475,0.81,55,57,93,18,82,70,61,67,0,1,5.96,1019,6,1.01,63,0,10.6,3,168,4,2,26
2024-07-21T00:00:00Z,0.2,0.2,19,1494,0.81,44,52,99,21,81,69,58,65,0,0,5.96,1021,8,1,60,0,11.6,2,129,3,0,26
2024-07-22T00:00:00Z,0.22,0.22,20,1514,0.81,45,52,97,23,83,70,57,64,0.1,3,6.02,1018,8,1.01,60,0,11.2,1,170,3,0,26
